,PlayerID,GP,PTS,AST,REB,STL,BLK,TOV,FT_PCT,FG_PCT,FG3_PCT,FTA,FGA,FG3A,MIN,PLUS_MINUS
135,1628978,27,4.9,1.1,2.4,0.5,0.2,0.7,0.75,0.403,0.265,0.4,4.6,3.1,15.2,4.0
136,1629055,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.8,-0.7
137,1627827,81,7.5,1.2,4.8,0.9,0.4,0.9,0.709,0.432,0.311,1.3,6.5,3.1,24.5,-1.1
138,203926,77,7.3,0.9,1.4,0.2,0.1,0.5,0.835,0.491,0.408,1.0,5.5,2.7,17.4,1.7
139,1627733,46,5.0,1.2,4.0,0.4,0.5,0.8,0.593,0.447,0.218,1.2,4.3,2.2,18.0,-3.5
140,203110,66,7.4,6.9,7.3,1.4,1.1,2.6,0.692,0.445,0.285,1.4,6.4,2.5,31.3,7.0
141,1629234,23,1.8,0.3,1.5,0.1,0.2,0.3,0.846,0.577,0.0,0.6,1.1,0.0,4.9,-0.9
142,1629130,15,3.3,0.3,1.3,0.3,0.0,0.3,0.667,0.391,0.286,0.4,3.1,2.3,10.7,-2.2
143,1628605,2,4.0,2.5,0.5,0.5,0.0,0.5,1.0,0.25,0.0,1.0,6.0,2.5,13.0,-5.0
144,1628407,43,7.3,1.1,2.1,0.3,0.1,0.4,0.739,0.475,0.437,1.1,6.0,2.0,17.6,-0.5
145,2730,9,12.8,0.4,9.2,0.8,0.4,1.8,0.604,0.623,0.0,5.3,7.7,0.0,25.5,-5.6
146,203939,77,10.6,1.5,5.3,0.6,0.6,0.9,0.772,0.597,0.307,3.3,6.3,1.6,21.6,0.2
147,2548,72,15.0,4.2,4.0,0.8,0.5,2.3,0.708,0.433,0.33,3.2,13.3,3.6,26.2,-0.9
148,1629058,9,2.1,0.2,0.6,0.2,0.0,0.4,0.0,0.409,0.1,0.2,2.4,1.1,4.4,1.1
149,202734,53,11.9,1.9,2.4,0.8,0.2,1.1,0.763,0.481,0.432,1.1,10.0,3.3,27.6,0.2
150,202334,81,5.8,0.8,8.6,0.4,0.4,0.8,0.617,0.616,0.0,2.0,3.7,0.0,17.9,1.2
151,1628410,23,2.9,0.4,1.0,0.5,0.2,0.4,0.625,0.344,0.259,1.0,2.8,1.2,9.1,-1.4
152,202327,51,2.3,0.5,1.8,0.2,0.6,0.3,0.633,0.694,0.0,0.6,1.4,0.0,6.3,-1.0
153,203901,42,10.6,7.6,5.2,1.0,0.4,2.7,0.743,0.434,0.314,1.8,9.8,2.5,29.8,-1.6
154,1629059,53,5.7,2.4,1.8,0.6,0.1,1.3,0.787,0.393,0.295,0.9,5.5,2.5,18.1,-4.0
155,1629150,3,3.3,0.7,2.3,1.0,0.0,0.7,0.5,0.571,0.0,1.3,2.3,0.0,7.6,1.3
156,1626144,59,14.8,3.9,3.3,0.7,0.3,2.4,0.774,0.446,0.329,3.2,12.5,3.6,27.2,-6.1
157,202683,67,13.7,1.7,9.8,0.5,0.4,1.8,0.787,0.549,0.294,2.9,10.2,0.5,24.5,-2.8
158,202339,78,15.9,5.5,4.6,1.5,0.4,2.1,0.75,0.484,0.329,3.0,12.4,4.8,29.1,7.2
159,201569,68,16.2,1.9,2.2,0.6,0.4,1.3,0.783,0.409,0.36,2.2,13.8,8.8,31.7,5.1
160,203961,5,1.4,0.8,4.0,0.2,0.2,1.0,0.0,0.429,1.0,0.0,1.4,0.2,8.6,-3.4
161,101141,67,6.8,0.8,4.5,0.5,0.3,0.7,0.824,0.438,0.363,1.1,5.7,2.4,18.4,3.6
162,203095,81,15.1,3.6,3.2,0.9,0.1,1.9,0.806,0.438,0.34,2.1,13.2,5.6,31.5,1.2
163,202323,73,6.8,3.9,4.5,0.5,0.2,1.6,0.708,0.46,0.212,1.5,6.1,0.7,22.0,0.4
164,1628402,61,8.1,1.1,2.2,0.4,0.0,0.8,0.74,0.434,0.314,1.2,7.3,2.8,19.2,-2.2
165,1626163,47,8.6,1.3,3.5,0.3,0.3,0.9,0.738,0.463,0.36,2.3,6.3,3.0,16.1,0.9
166,1628412,38,5.1,2.2,1.1,0.4,0.1,0.9,0.684,0.42,0.219,1.5,4.4,1.7,11.5,-3.8
167,1628373,43,5.7,2.8,2.0,0.7,0.3,1.3,0.767,0.337,0.287,0.7,6.6,2.7,21.0,-4.3
168,1627832,64,11.0,4.8,2.6,0.9,0.3,1.3,0.843,0.41,0.378,1.8,9.4,4.6,27.5,4.7
169,1627788,48,5.8,1.1,2.2,0.6,0.0,0.5,0.818,0.4,0.326,0.9,5.1,3.0,14.2,1.3
170,202066,75,7.8,1.4,2.9,1.0,0.4,0.9,0.748,0.422,0.341,1.4,6.6,3.5,27.2,-1.1
171,1629109,51,2.9,0.4,2.3,0.4,0.5,0.1,1.0,0.331,0.297,0.1,3.0,2.7,12.6,0.5
172,203914,57,12.9,2.2,2.8,1.0,0.3,1.2,0.799,0.424,0.339,2.5,11.2,4.2,28.8,4.0
173,1627780,3,3.7,1.3,0.7,1.0,0.3,0.3,0.0,0.625,0.5,0.0,2.7,0.7,5.3,3.7
174,1629018,15,2.7,0.3,0.7,0.1,0.1,0.3,0.429,0.32,0.238,0.5,3.3,1.4,7.4,-0.5
175,201588,60,7.6,2.3,2.5,0.9,0.1,0.9,0.824,0.452,0.314,1.4,6.3,2.6,21.7,2.4
176,1628994,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,-9.0
177,1627777,59,4.0,0.6,1.5,0.2,0.1,0.4,0.833,0.475,0.41,0.4,3.1,1.8,8.8,-1.6
178,101123,73,9.2,0.5,2.5,0.5,0.4,0.8,0.838,0.4,0.354,0.9,7.9,6.0,20.2,1.8
179,203507,72,27.7,5.9,12.5,1.3,1.5,3.7,0.729,0.578,0.256,9.5,17.3,2.8,32.8,9.1
180,203922,47,4.2,0.4,1.5,0.3,0.2,0.4,0.8,0.42,0.29,0.9,3.7,1.3,13.0,-0.2
181,201609,36,13.7,4.8,3.1,0.8,0.1,2.0,0.782,0.413,0.348,2.8,12.0,4.6,27.5,1.2
182,202330,72,11.5,3.4,4.5,0.9,0.3,1.5,0.834,0.466,0.333,2.6,8.8,3.2,25.9,3.0
