,PlayerID,GP,PTS,AST,REB,STL,BLK,TOV,FT_PCT,FG_PCT,FG3_PCT,FTA,FGA,FG3M,MIN,PLUS_MINUS
425,1627789,4,4.0,0.3,1.5,0.3,0.0,1.0,0.75,0.429,0.167,1.0,3.5,1.5,11.6,1.5
426,202699,28,19.7,3.3,6.9,0.9,0.9,2.0,0.8,0.49,0.317,3.4,16.0,4.3,34.2,4.5
427,203107,28,9.2,5.3,3.3,1.4,0.1,2.1,0.86,0.432,0.37,1.8,7.6,2.9,27.2,0.0
428,1628396,18,4.3,0.3,3.5,0.1,0.4,0.4,0.688,0.611,0.0,0.9,3.0,0.0,9.1,-1.2
429,203503,22,8.2,1.3,1.9,0.4,0.1,0.5,1.0,0.478,0.464,0.4,6.1,4.4,25.9,-2.7
430,1628470,18,3.3,0.8,2.3,0.3,0.7,0.3,0.545,0.397,0.259,0.6,3.2,1.5,13.9,-2.1
431,1629027,26,27.8,8.5,4.2,1.2,0.1,4.9,0.857,0.443,0.368,7.3,20.6,9.0,34.9,-5.8
432,1629682,1,7.0,3.0,2.0,1.0,2.0,2.0,1.0,0.286,0.2,2.0,7.0,5.0,19.7,20.0
433,1626203,24,5.3,1.0,3.2,0.6,0.1,0.6,0.792,0.338,0.203,1.0,5.8,2.7,20.7,-4.1
434,2772,19,5.1,1.3,3.8,1.0,0.3,0.9,0.769,0.364,0.344,0.7,4.6,3.4,22.9,-3.1
435,203504,10,6.9,3.1,1.5,0.7,0.1,0.5,0.727,0.429,0.389,1.1,6.3,1.8,15.8,4.6
436,1626168,25,4.2,1.2,6.0,0.3,0.3,0.8,0.556,0.432,0.358,0.4,3.8,2.1,16.7,-2.5
437,202684,25,13.1,2.3,9.8,0.8,1.1,1.7,0.551,0.515,0.429,3.1,11.0,0.3,30.9,-6.4
438,1628972,21,7.8,2.3,5.0,1.4,0.1,1.0,0.781,0.461,0.243,1.5,6.7,1.8,22.5,-3.2
439,203584,20,4.8,0.4,1.4,0.4,0.1,0.3,0.571,0.37,0.348,0.4,4.6,3.5,13.9,0.2
440,1629660,6,2.8,2.2,1.7,1.5,0.0,1.0,1.0,0.25,0.333,0.3,4.0,1.5,12.8,-5.7
441,1629076,6,2.0,0.0,0.8,0.2,0.0,0.2,1.0,0.833,0.0,0.3,1.0,0.0,2.9,-1.0
442,1629639,25,13.8,1.9,3.9,0.7,0.1,1.9,0.855,0.423,0.375,2.2,11.7,5.4,28.9,1.5
443,204020,20,6.3,2.1,1.8,0.4,0.4,1.0,0.769,0.379,0.31,1.3,5.8,2.9,19.0,-4.8
444,1627820,14,2.9,0.9,1.6,0.5,0.1,0.7,0.647,0.318,0.067,1.2,3.1,1.1,11.5,-2.3
445,2199,18,1.7,0.3,2.7,0.3,0.4,0.3,0.556,0.765,0.0,0.5,0.9,0.0,9.0,2.7
446,1626145,26,6.2,5.0,1.5,0.9,0.1,1.2,0.731,0.402,0.244,1.0,6.3,1.6,20.3,-3.8
447,2617,2,2.5,0.0,1.5,0.0,0.0,0.0,0.75,1.0,0.0,2.0,0.5,0.0,5.4,-3.5
448,1713,22,5.6,1.0,1.9,0.4,0.3,0.6,0.7,0.357,0.286,0.5,5.9,3.8,15.8,-1.9
449,1629738,9,1.7,0.3,1.7,0.2,0.2,0.3,0.5,0.5,0.0,0.2,1.6,0.0,4.8,-0.1
450,1628427,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
451,201961,18,4.3,0.9,1.6,0.3,0.1,0.7,0.667,0.321,0.304,0.3,4.5,3.8,14.3,-1.6
452,1628976,28,12.0,1.0,9.8,0.8,0.9,1.4,0.718,0.565,0.125,3.7,8.2,0.6,29.7,0.1
453,1629117,7,2.3,0.4,1.1,0.3,0.3,0.4,0.556,0.313,0.125,1.3,2.3,1.1,6.7,-1.0
454,1628411,13,3.4,0.8,2.1,0.5,0.2,0.5,0.833,0.318,0.083,1.4,3.4,0.9,14.0,0.0
455,202083,27,7.8,1.4,2.4,0.6,0.1,0.7,0.852,0.434,0.377,1.0,6.1,4.2,23.7,9.3
456,203115,23,15.0,3.4,6.8,1.1,0.4,1.3,0.722,0.458,0.413,2.3,12.4,4.5,32.6,7.6
457,1626161,25,7.9,1.5,6.4,1.2,1.3,1.0,0.647,0.55,0.0,1.4,6.4,0.0,22.7,-5.4
458,1626195,9,2.9,0.3,2.4,0.1,0.3,0.6,0.5,0.417,0.333,0.9,2.7,0.7,7.1,-2.6
459,201163,1,2.0,2.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,18.7,5.0
460,1627812,22,5.6,1.7,1.4,0.5,0.0,0.7,0.875,0.443,0.265,1.5,4.4,1.5,13.7,-0.4
461,1629139,4,1.8,0.0,1.3,0.0,0.3,0.3,0.0,0.5,0.5,0.0,1.5,0.5,4.6,3.3
462,1628380,3,9.0,2.0,4.0,0.0,0.7,2.0,1.0,0.474,0.429,2.0,6.3,2.3,28.8,6.3
463,203897,28,22.6,3.9,4.5,1.3,0.5,3.3,0.811,0.431,0.411,5.1,17.9,7.5,32.7,-3.4
464,1629668,2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.4,-2.0
465,1629597,2,1.0,0.5,1.5,0.0,0.0,0.5,0.0,0.25,0.0,0.0,2.0,0.5,9.9,-11.5
